"year","sample_id","farm_name","producer_name","producer_id","field_name","field_id","county","longitude","latitude","crop","texture","measurement","value"
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","whc_in_ft",
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","sand_percent",30
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","clay_percent",14
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","silt_percent",56
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","moisture_percent",
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","ph",6.2
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","inorganic_c_percent",
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","min_c_24hr_mg_c_kg_day",35.51
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","root_knot_nematodes_250g",0
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","root_lesion_nematodes_500cc",0
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","stubby_root_nematodes_500cc",0
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","stunt_nematodes_500cc",4
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","pin_nematodes_500cc",0
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","spiral_nematodes_500cc",0
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","ring_nematodes_500cc",0
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","stem_nematodes_500cc",0
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","dagger_nematodes_500cc",0
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","sheath_nematodes_500cc",0
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","activity_nematodes_500cc",850
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","amm_n_lbs_ac",0.22
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","nitrate_n_lbs_ac",17.51
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","bray_p_mg_kg",42
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","betagluc",56.51
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","awhc_g_g",0.26
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","paw_percent",
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","pr0_15cm_psi",
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","pr15_45cm_psi",
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","infiltration_min_in",
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","apple_bioassay",
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","bean_bioassay",
2020,"B020201","Farm 02","Name 02",2,"Field 01",1,"B",-120,50,"Potato","Silt Loam","larval_cyst_nematodes_500cc",
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","total_n_percent",0.05
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","total_c_percent",0.56
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","toc_percent",
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","om_percent",
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","poxc_mg_kg",619.2
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","min_c_96hr_mg_c_kg_day",
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","amm_n_mg_kg",-0.05
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","nitrate_n_mg_kg",15.62
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","ace_g_protein_kg_soil",0.9
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","pm_n_mg_kg",15.57
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","pm_n_lbs_ac",49.33
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","ec_mmhos_cm",0.83
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","olsen_p_mg_kg",
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","k_mg_kg",284
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","ca_cmolc_kg",
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","ca_mg_kg",1360
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","mg_cmolc_kg",
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","mg_mg_kg",326.7
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","na_cmolc_kg",
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","na_mg_kg",46
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","cec_meq_100g",11.5
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","zn_mg_kg",2.2
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","mn_mg_kg",25.7
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","cu_mg_kg",2.2
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","fe_mg_kg",36
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","s_mg_kg",46.43
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","b_mg_kg",0.97
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","bd_g_cm3",1.16
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","wsa_percent",
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","whc_in_ft",
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","sand_percent",40
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","clay_percent",16
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","silt_percent",44
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","moisture_percent",
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","ph",5.7
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","inorganic_c_percent",
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","min_c_24hr_mg_c_kg_day",28.86
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","root_knot_nematodes_250g",0
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","root_lesion_nematodes_500cc",22
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","stubby_root_nematodes_500cc",0
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","stunt_nematodes_500cc",4
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","pin_nematodes_500cc",0
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","spiral_nematodes_500cc",0
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","ring_nematodes_500cc",0
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","stem_nematodes_500cc",0
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","dagger_nematodes_500cc",0
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","sheath_nematodes_500cc",0
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","activity_nematodes_500cc",700
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","amm_n_lbs_ac",-0.15
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","nitrate_n_lbs_ac",49.48
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","bray_p_mg_kg",65
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","betagluc",45.43
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","awhc_g_g",0.21
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","paw_percent",
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","pr0_15cm_psi",
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","pr15_45cm_psi",
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","infiltration_min_in",
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","apple_bioassay",
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","bean_bioassay",
2020,"B020202","Farm 02","Name 02",2,"Field 02",2,"B",-120,50,"Potato","Loam","larval_cyst_nematodes_500cc",
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","total_n_percent",0.08
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","total_c_percent",0.65
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","toc_percent",
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","om_percent",
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","poxc_mg_kg",328.55
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","min_c_96hr_mg_c_kg_day",
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","amm_n_mg_kg",0.06
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","nitrate_n_mg_kg",15.24
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","ace_g_protein_kg_soil",0.7
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","pm_n_mg_kg",15.3
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","pm_n_lbs_ac",46.22
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","ec_mmhos_cm",3.33
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","olsen_p_mg_kg",
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","k_mg_kg",249
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","ca_cmolc_kg",
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","ca_mg_kg",2620
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","mg_cmolc_kg",
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","mg_mg_kg",290.4
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","na_cmolc_kg",
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","na_mg_kg",62.1
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","cec_meq_100g",12.7
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","zn_mg_kg",2.8
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","mn_mg_kg",6.6
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","cu_mg_kg",1.3
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","fe_mg_kg",16
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","s_mg_kg",75.97
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","b_mg_kg",0.29
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","bd_g_cm3",1.11
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","wsa_percent",
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","whc_in_ft",
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","sand_percent",36
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","clay_percent",14
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","silt_percent",50
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","moisture_percent",
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","ph",7.1
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","inorganic_c_percent",
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","min_c_24hr_mg_c_kg_day",58.1
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","root_knot_nematodes_250g",0
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","root_lesion_nematodes_500cc",68
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","stubby_root_nematodes_500cc",0
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","stunt_nematodes_500cc",6
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","pin_nematodes_500cc",0
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","spiral_nematodes_500cc",0
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","ring_nematodes_500cc",0
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","stem_nematodes_500cc",0
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","dagger_nematodes_500cc",0
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","sheath_nematodes_500cc",0
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","activity_nematodes_500cc",680
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","amm_n_lbs_ac",0.18
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","nitrate_n_lbs_ac",46.04
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","bray_p_mg_kg",66
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","betagluc",115.63
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","awhc_g_g",0.22
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","paw_percent",
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","pr0_15cm_psi",
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","pr15_45cm_psi",
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","infiltration_min_in",
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","apple_bioassay",
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","bean_bioassay",
2020,"B020203","Farm 02","Name 02",2,"Field 03",3,"B",-120,50,"Potato","Silt Loam","larval_cyst_nematodes_500cc",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","total_n_percent",0.15
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","total_c_percent",2.04
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","toc_percent",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","om_percent",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","poxc_mg_kg",593.03
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","min_c_96hr_mg_c_kg_day",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","amm_n_mg_kg",-0.24
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","nitrate_n_mg_kg",8
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","ace_g_protein_kg_soil",2.55
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","pm_n_mg_kg",7.76
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","pm_n_lbs_ac",24.41
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","ec_mmhos_cm",0.39
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","olsen_p_mg_kg",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","k_mg_kg",388
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","ca_cmolc_kg",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","ca_mg_kg",1940
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","mg_cmolc_kg",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","mg_mg_kg",242
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","na_cmolc_kg",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","na_mg_kg",11.5
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","cec_meq_100g",0
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","zn_mg_kg",0.4
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","mn_mg_kg",28
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","cu_mg_kg",1.4
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","fe_mg_kg",71
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","s_mg_kg",9.56
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","b_mg_kg",0.34
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","bd_g_cm3",1.16
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","wsa_percent",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","whc_in_ft",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","sand_percent",12
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","clay_percent",24
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","silt_percent",64
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","moisture_percent",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","ph",5.5
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","inorganic_c_percent",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","min_c_24hr_mg_c_kg_day",43.09
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","root_knot_nematodes_250g",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","root_lesion_nematodes_500cc",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","stubby_root_nematodes_500cc",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","stunt_nematodes_500cc",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","pin_nematodes_500cc",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","spiral_nematodes_500cc",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","ring_nematodes_500cc",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","stem_nematodes_500cc",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","dagger_nematodes_500cc",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","sheath_nematodes_500cc",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","activity_nematodes_500cc",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","amm_n_lbs_ac",-0.74
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","nitrate_n_lbs_ac",25.15
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","bray_p_mg_kg",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","betagluc",115
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","awhc_g_g",0.35
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","paw_percent",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","pr0_15cm_psi",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","pr15_45cm_psi",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","infiltration_min_in",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","apple_bioassay",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","bean_bioassay",
2021,"W101001","Farm 10","Name 10",10,"Field 01",1,"W",-120,50,"Bean, Garbanzo","Silt Loam","larval_cyst_nematodes_500cc",
2021,"W101002","Farm 10","Name 10",10,"Field 02",2,"W",-120,50,"Bean, Garbanzo","Silty Clay Loam","total_n_percent",0.15
2021,"W101002","Farm 10","Name 10",10,"Field 02",2,"W",-120,50,"Bean, Garbanzo","Silty Clay Loam","total_c_percent",2.32
2021,"W101002","Farm 10","Name 10",10,"Field 02",2,"W",-120,50,"Bean, Garbanzo","Silty Clay Loam","toc_percent",
2021,"W101002","Farm 10","Name 10",10,"Field 02",2,"W",-120,50,"Bean, Garbanzo","Silty Clay Loam","om_percent",
2021,"W101002","Farm 10","Name 10",10,"Field 02",2,"W",-120,50,"Bean, Garbanzo","Silty Clay Loam","poxc_mg_kg",673.19
2021,"W101002","Farm 10","Name 10",10,"Field 02",2,"W",-120,50,"Bean, Garbanzo","Silty Clay Loam","min_c_96hr_mg_c_kg_day",
2021,"W101002","Farm 10","Name 10",10,"Field 02",2,"W",-120,50,"Bean, Garbanzo","Silty Clay Loam","amm_n_mg_kg",-0.24
2021,"W101002","Farm 10","Name 10",10,"Field 02",2,"W",-120,50,"Bean, Garbanzo","Silty Clay Loam","nitrate_n_mg_kg",9.89
2021,"W101002","Farm 10","Name 10",10,"Field 02",2,"W",-120,50,"Bean, Garbanzo","Silty Clay Loam","ace_g_protein_kg_soil",3.32
2021,"W101002","Farm 10","Name 10",10,"Field 02",2,"W",-120,50,"Bean, Garbanzo","Silty Clay Loam","pm_n_mg_kg",9.65
